group,names,scores,logfoldchanges,pvals,pvals_adj
CD8 T cells,NONO,6.5798492,,4.7092500222979806e-11,2.0430585780034622e-10
CD8 T cells,AHSA1,6.5781264,,4.764132530410221e-11,2.0623950348096195e-10
CD8 T cells,EXOSC8,6.5749264,,4.867722206081406e-11,2.0981561233109507e-10
CD8 T cells,LAMP3,6.5743933,0.6316109,4.885200063609973e-11,2.1011613176817086e-10
CD8 T cells,DYNC2LI1,6.5499015,,5.757505979319404e-11,2.4710326091499586e-10
CD8 T cells,POMT1,6.547932,,5.833915882511218e-11,2.498465046043348e-10
CD8 T cells,RP11-178G16.4,6.544568,1.1117561,5.966750288250677e-11,2.5498932855772124e-10
CD8 T cells,ANKRD49,6.5398912,,6.156349296866849e-11,2.6197231050497234e-10
CD8 T cells,ZNF232,6.5375943,,6.251631490478626e-11,2.654620590436784e-10
CD8 T cells,PRKD2,6.5211844,,6.97544281414542e-11,2.955696107688737e-10
CD8 T cells,USP38,6.5084667,,7.592176232431116e-11,3.210222508427533e-10
CD8 T cells,FBXO4,6.5055127,,7.742875150743238e-11,3.2670359285836447e-10
CD8 T cells,FXN,6.504118,,7.8150515024573e-11,3.290548001034653e-10
CD8 T cells,YPEL4,6.5010004,-3.7786689,7.97877405574231e-11,3.3524260738413067e-10
CD8 T cells,TMCC1-AS1,6.4970617,-0.895667,8.190381645810013e-11,3.43067644282725e-10
CD8 T cells,CDH1,6.4830313,-0.68447244,8.989777398550528e-11,3.73795318027049e-10
CD8 T cells,MKLN1,6.4811444,,9.102957087812298e-11,3.777160617349501e-10
CD8 T cells,ARGLU1,6.4611244,,1.039279149266932e-10,4.294541939119554e-10
CD8 T cells,EFCAB14,6.460796,,1.0415358728200599e-10,4.2949932899796285e-10
CD8 T cells,PPP1R14A,6.4583344,,1.0586146762505249e-10,4.3564389969157403e-10
CD8 T cells,SRSF7,6.4546423,,1.0847473500644543e-10,4.4548145793201413e-10
CD8 T cells,HSP90AA1,6.4479146,,1.1339979806871757e-10,4.6475327077343265e-10
CD8 T cells,BANP,6.435361,2.7856622,1.2318033004874046e-10,5.038050308741941e-10
CD8 T cells,RP5-894D12.3,6.4287148,0.006830901,1.2868725046754345e-10,5.252540835409936e-10
CD8 T cells,CEP85L,6.418787,,1.3736450982357642e-10,5.59529571582796e-10
CD8 T cells,LILRA4,6.4167356,,1.3922732781425737e-10,5.648167456967845e-10
CD8 T cells,TASP1,6.415833,0.28760737,1.400547678476877e-10,5.661827375226735e-10
CD8 T cells,MTIF2,6.415751,4.239815,1.401302275368617e-10,5.661827375226735e-10
CD8 T cells,GINM1,6.410664,,1.4488714346083505e-10,5.842223526646575e-10
CD8 T cells,TOP1MT,6.404182,5.0600753,1.5117751480392142e-10,6.083602205389192e-10
CD8 T cells,TBCK,6.402869,,1.5248363100989332e-10,6.12143296430939e-10
CD8 T cells,DLST,6.402623,,1.527297524595193e-10,6.12143296430939e-10
CD8 T cells,CCND3,6.392121,,1.6360040262640045e-10,6.530954196662692e-10
CD8 T cells,GIMAP4,6.3883467,,1.676888224090251e-10,6.680829578048808e-10
CD8 T cells,VPS51,6.385803,,1.705001940596969e-10,6.779331771757332e-10
CD8 T cells,ZNF561,6.38047,6.1114106,1.7654534090279425e-10,7.005767496142629e-10
CD8 T cells,GTF2H2,6.365742,,1.9434769017346704e-10,7.68172688432676e-10
CD8 T cells,XXbac-BPGBPG55C20.2,6.346625,-0.09724298,2.200901600688631e-10,8.664966931845004e-10
CD8 T cells,PTTG1,6.334769,,2.376977448550046e-10,9.339793511002144e-10
CD8 T cells,ARRDC3,6.3325534,,2.4113699027843875e-10,9.456352559938775e-10
CD8 T cells,SPIN1,6.3249226,7.0356984,2.533593817576931e-10,9.877558742989984e-10
CD8 T cells,ANKRD27,6.3211894,0.77814037,2.595575481166542e-10,1.0099515490920397e-09
CD8 T cells,HAPLN3,6.3164716,,2.6760253322558737e-10,1.039233138740145e-09
CD8 T cells,C12orf45,6.2962875,,3.048586232477152e-10,1.179337033840291e-09
CD8 T cells,RP5-1073O3.7,6.294482,,3.0842713685298336e-10,1.190838366227735e-09
CD8 T cells,ING5,6.2694573,3.475731,3.6230822131065005e-10,1.3828558065291986e-09
CD8 T cells,CD247,6.258299,,3.8919961399014224e-10,1.4826651961529227e-09
CD8 T cells,ITGB7,6.2521453,,4.048529663753477e-10,1.539364891161018e-09
CD8 T cells,INTS12,6.2432837,,4.2847843652525794e-10,1.6199562817590091e-09
CD8 T cells,SMIM5,6.238689,,4.4125314049067747e-10,1.6651061905308583e-09
CD8 T cells,FAM98A,6.2326584,,4.5858535651820497e-10,1.7272518136278905e-09
CD8 T cells,RNASEH2B,6.2295814,,4.676825431271562e-10,1.7582050493502113e-09
CD8 T cells,C8orf44,6.226546,,4.768309656720314e-10,1.785883766561915e-09
CD8 T cells,RP13-131K19.2,6.2212124,0.13273713,4.933272250614714e-10,1.8426997582065265e-09
CD8 T cells,ANTXR2,6.2210484,,4.938435351993491e-10,1.8426997582065265e-09
CD8 T cells,CCR10,6.208618,,5.345256799164765e-10,1.9896791916806164e-09
CD8 T cells,RP11-1070N10.3,6.208413,1.2069819,5.352237025620858e-10,1.9896791916806164e-09
CD8 T cells,ZNF263,6.20509,,5.466563757473839e-10,2.0284095575042072e-09
CD8 T cells,GGNBP2,6.191921,,5.943532998239105e-10,2.1931856082063114e-09
CD8 T cells,CTD-2547L24.4,6.150486,,7.724577482584528e-10,2.829515561386274e-09
CD8 T cells,TARSL2,6.1260357,,9.009567609726748e-10,3.2821739926144795e-09
CD8 T cells,CCNB1,6.1189795,1.0028619,9.417661381399867e-10,3.4246041386908603e-09
CD8 T cells,CD96,6.1178308,,9.485779431949954e-10,3.4431141313792936e-09
CD8 T cells,S1PR4,6.117174,,9.524919503974473e-10,3.4510577912950986e-09
CD8 T cells,MED30,6.1162305,,9.581459401932651e-10,3.465265606485588e-09
CD8 T cells,CASC4,6.110405,,9.937849491646177e-10,3.574766004189272e-09
CD8 T cells,POLDIP2,6.0943646,,1.0987298843665014e-09,3.94517014135189e-09
CD8 T cells,TMEM87A,6.085503,,1.1612594344814951e-09,4.162220195274176e-09
CD8 T cells,RP11-138A9.2,6.0759034,,1.2329151364404135e-09,4.403268344430048e-09
CD8 T cells,PPIG,6.0749187,,1.2405036435341133e-09,4.422472882474557e-09
CD8 T cells,NAPSA,6.0560474,0.6277246,1.3950670134727194e-09,4.937110132916204e-09
CD8 T cells,ARID5B,6.0558014,,1.3972021676152857e-09,4.937110132916204e-09
CD8 T cells,MEG3,6.044889,-2.4866385,1.4951294089988625e-09,5.2645401725312064e-09
CD8 T cells,P2RY6,6.0392275,,1.548537248997585e-09,5.443013177495906e-09
CD8 T cells,DDI2,6.0376277,,1.5639647552355498e-09,5.4875956324054385e-09
CD8 T cells,CXXC1,6.0360274,,1.5795420125558847e-09,5.532546453785936e-09
CD8 T cells,NIPSNAP3B,6.033238,0.6662567,1.6070647659540555e-09,5.619107573265929e-09
CD8 T cells,DNAJA3,6.032582,,1.6136083144960096e-09,5.632140713773158e-09
CD8 T cells,SLC4A7,6.0313506,,1.6259475228632204e-09,5.665322379314357e-09
CD8 T cells,Y_RNA,6.029464,0.29482123,1.6450464299919102e-09,5.7219006260588185e-09
CD8 T cells,CD82,6.02171,,1.7258383701395215e-09,5.992494340762228e-09
CD8 T cells,ARPC5L,6.0185513,,1.7598507360119524e-09,6.100002551167947e-09
CD8 T cells,AC137932.6,6.013628,-1.2427621,1.81416300079543e-09,6.277380625589723e-09
CD8 T cells,C3orf38,6.003495,,1.9311452429587227e-09,6.670622600893689e-09
CD8 T cells,ZUFSP,6.001567,0.8444271,1.9542226430144646e-09,6.737307966584664e-09
CD8 T cells,CIRH1A,6.001321,,1.957187964292845e-09,6.737307966584664e-09
CD8 T cells,ATG4C,5.9994335,,1.9800681943506104e-09,6.804358056187665e-09
CD8 T cells,ATF7IP2,5.9987774,,1.9880874549503475e-09,6.820197101030352e-09
CD8 T cells,OARD1,5.9984493,,1.9921089421292323e-09,6.822290897702851e-09
CD8 T cells,LGALS3BP,5.9936905,,2.051318775530334e-09,7.013055642838749e-09
CD8 T cells,LSM14A,5.988275,,2.120782062376956e-09,7.225833261931707e-09
CD8 T cells,CD1E,5.971783,0.1484248,2.3467430577895415e-09,7.982119244182114e-09
CD8 T cells,MAGEH1,5.964973,,2.4467436818930335e-09,8.294046379298418e-09
CD8 T cells,EPC1,5.954881,,2.6026106991175987e-09,8.807481215287982e-09
CD8 T cells,SUCLG2,5.9470863,,2.729574005486633e-09,9.192787647762214e-09
CD8 T cells,ISCA2,5.9470453,,2.7302579313853775e-09,9.192787647762214e-09
CD8 T cells,METTL21A,5.929692,,3.035035253890642e-09,1.0184682060035711e-08
CD8 T cells,OSTC,5.9273944,,3.077788154603191e-09,1.0310848089122917e-08
CD8 T cells,THOC7,5.9176307,,3.266122428145086e-09,1.0923486381756142e-08
CD8 T cells,TTC1,5.906472,,3.495115759307508e-09,1.163100086292016e-08
CD8 T cells,NT5C3A,5.903436,,3.560072849422804e-09,1.1827484549577422e-08
CD8 T cells,HOOK2,5.896626,,3.7100914953511817e-09,1.2285071176659542e-08
CD8 T cells,NKTR,5.8853035,,3.973245253713962e-09,1.3113020639320007e-08
CD8 T cells,CYB5B,5.88358,,4.014850917900734e-09,1.3228503848107854e-08
CD8 T cells,C21orf33,5.8819394,,4.054869424984536e-09,1.33383862663965e-08
CD8 T cells,HIST1H2BJ,5.819746,-0.6741288,5.893708906179602e-09,1.916653302822635e-08
CD8 T cells,TADA2A,5.8153973,2.510549,6.048997404196967e-09,1.9607771164333768e-08
CD8 T cells,DEXI,5.8101463,,6.241825621334183e-09,2.0167449503503014e-08
CD8 T cells,FNTA,5.8053055,,6.4248770273234425e-09,2.0725409765559492e-08
CD8 T cells,RP11-390E23.6,5.8023515,,6.539123196032956e-09,2.105997808706266e-08
CD8 T cells,PARP1,5.8018594,,6.558355342466124e-09,2.1087959300534162e-08
CD8 T cells,FUS,5.7924237,,6.937783638414829e-09,2.223648602056035e-08
CD8 T cells,AC195454.1,5.7884855,0.33155778,7.1023934252021925e-09,2.2727658960647015e-08
CD8 T cells,BTN3A2,5.788075,,7.119757122883805e-09,2.2746827868638355e-08
CD8 T cells,OAT,5.786516,,7.18611645578634e-09,2.2922221549557702e-08
CD8 T cells,DSCR3,5.7838087,,7.302804403337543e-09,2.32203637625995e-08
CD8 T cells,C16orf58,5.783316,1.4481827,7.324217448288293e-09,2.3251483962819975e-08
CD8 T cells,ADAM10,5.7776136,,7.57674494412926e-09,2.401503944256501e-08
CD8 T cells,DNPH1,5.7719936,,7.833914402241411e-09,2.4751704272484713e-08
CD8 T cells,PDIK1L,5.766742,3.4651184,8.081846459008884e-09,2.549478378236241e-08
CD8 T cells,MIS18A,5.750579,,8.89385111182645e-09,2.783677969272754e-08
CD8 T cells,ANXA1,5.746394,,9.116665406263604e-09,2.8489579394573762e-08
CD8 T cells,MNAT1,5.7414713,,9.385751988320222e-09,2.9239102767352717e-08
CD8 T cells,IRF9,5.7408967,,9.417643860181505e-09,2.9292826936800947e-08
CD8 T cells,PURA,5.737615,,9.601913922321061e-09,2.977337650332112e-08
CD8 T cells,SNHG12,5.7339225,,9.813407883570707e-09,3.0382067750992896e-08
CD8 T cells,RBM26-AS1,5.7090206,-1.370945,1.136280271895184e-08,3.512458336615716e-08
CD8 T cells,NARG2,5.6926517,,1.2508118744265973e-08,3.848651921312607e-08
CD8 T cells,ARID4B,5.690437,,1.2671492846200141e-08,3.886960995766914e-08
CD8 T cells,SNAP47,5.6901083,3.0385766,1.2695872072079695e-08,3.888475366640029e-08
CD8 T cells,ANKEF1,5.6753397,-0.20884591,1.3841379239770139e-08,4.2007220758027735e-08
CD8 T cells,CCNG1,5.6650014,,1.470233364051413e-08,4.455252618337615e-08
CD8 T cells,NNT-AS1,5.664345,,1.4758719504865951e-08,4.4655732238626175e-08
CD8 T cells,TMPRSS11E,5.6638527,0.32184395,1.4801146697173747e-08,4.471313634208137e-08
CD8 T cells,MINA,5.653925,,1.5682487790535225e-08,4.7236409007636215e-08
CD8 T cells,UBB,5.638992,,1.7104866120209838e-08,5.1443206376570935e-08
CD8 T cells,EIF1AY,5.638335,,1.717018074743913e-08,5.153387469317407e-08
CD8 T cells,UBE3A,5.6299663,,1.802447174484367e-08,5.396548426599901e-08
CD8 T cells,MAP2K7,5.622172,,1.8857165133000112e-08,5.6374185748879254e-08
CD8 T cells,GAS6,5.605762,0.44622943,2.073408173010817e-08,6.170857657770288e-08
CD8 T cells,ALG13,5.602644,,2.1110646700090124e-08,6.273594858867793e-08
CD8 T cells,ITM2A,5.6002645,,2.1402483666015052e-08,6.344478976303628e-08
CD8 T cells,SEMA4F,5.6001825,-3.5188138,2.1412616545024744e-08,6.344478976303628e-08
CD8 T cells,MTRF1,5.5929623,,2.2322784321865212e-08,6.604374059723436e-08
CD8 T cells,TAF7,5.582624,,2.3691650391802457e-08,6.97839481349115e-08
CD8 T cells,NOG,5.5712194,,2.5296278384396164e-08,7.429156647399753e-08
CD8 T cells,NSA2,5.568922,,2.563204149212063e-08,7.505722252451135e-08
CD8 T cells,GPKOW,5.5597324,,2.701886883309786e-08,7.877221234139316e-08
CD8 T cells,UBLCP1,5.5582147,,2.7254842138102016e-08,7.934451859709466e-08
CD8 T cells,HARS,5.5566964,,2.7492814739695533e-08,7.980497747371709e-08
CD8 T cells,PACS1,5.5564094,,2.7538062828812807e-08,7.982047196757336e-08
CD8 T cells,RBBP6,5.5499687,,2.8572108514996863e-08,8.269785387842797e-08
CD8 T cells,SIAH2,5.5484095,,2.882799404928908e-08,8.319767402392231e-08
CD8 T cells,NFE2L2,5.524123,0.43426797,3.311354104272774e-08,9.50173344124182e-08
CD8 T cells,SLC25A14,5.5232615,4.9077716,3.3276390427844076e-08,9.534782357548446e-08
CD8 T cells,ZNF528,5.522318,3.7202902,3.345564064040367e-08,9.572429367783597e-08
CD8 T cells,ESAM,5.521949,,3.35260366800085e-08,9.5763787882866e-08
CD8 T cells,IL7R,5.521744,,3.356520765294453e-08,9.5763787882866e-08
CD8 T cells,LGALSL,5.520841,-2.2223847,3.3738087961413847e-08,9.611990872197678e-08
CD8 T cells,APOBEC3G,5.500657,,3.783787524832958e-08,1.0749396377366358e-07
CD8 T cells,PRPS2,5.4899087,0.56171006,4.021419759207003e-08,1.1408283004842564e-07
CD8 T cells,PJA1,5.4866266,,4.096819573486571e-08,1.1605721171350059e-07
CD8 T cells,RP3-395M20.9,5.4714475,0.0892327,4.4637468615159096e-08,1.260945441106189e-07
CD8 T cells,PLEK2,5.4645553,-2.8590825,4.6406861944401746e-08,1.3072355477296267e-07
CD8 T cells,SLC20A2,5.4558992,,4.8725645067282016e-08,1.3686978951483712e-07
CD8 T cells,ATXN7L3B,5.437643,,5.3989951428823363e-08,1.5080992019224404e-07
CD8 T cells,ORC2,5.4350996,0.9381569,5.4765806149202226e-08,1.527637549489602e-07
CD8 T cells,NARS,5.4102798,,6.292634779893781e-08,1.7407011839263572e-07
CD8 T cells,NAP1L4,5.4096646,,6.314294553098011e-08,1.7442802632867435e-07
CD8 T cells,MFF,5.409336,,6.32587594902962e-08,1.745069227318516e-07
CD8 T cells,CYLD,5.407367,,6.395797721935172e-08,1.7619277470895792e-07
CD8 T cells,DTX3,5.396865,,6.781545634897531e-08,1.8613569947858906e-07
CD8 T cells,PPIL2,5.3908753,2.453834,7.011535963334576e-08,1.920968757077966e-07
CD8 T cells,TPO,5.384065,,7.282213977674114e-08,1.9923978051091968e-07
CD8 T cells,UXS1,5.383737,,7.295511157309979e-08,1.9933090593743114e-07
CD8 T cells,TOP2B,5.3790603,,7.487570479292413e-08,2.0402099398616928e-07
CD8 T cells,SNX9,5.3781576,,7.525194105347702e-08,2.047671865400735e-07
CD8 T cells,KRTAP5-AS1,5.37545,,7.639166842134188e-08,2.0758605549277683e-07
CD8 T cells,PPIL4,5.3578916,,8.419880529294699e-08,2.2818104415432787e-07
CD8 T cells,FBXO33,5.3544455,,8.581924200968028e-08,2.3225775916016314e-07
CD8 T cells,TMEM60,5.340948,,9.246163114920763e-08,2.4955905843240925e-07
CD8 T cells,PMEPA1,5.335574,2.4453268,9.524273910228608e-08,2.5637345653374447e-07
CD8 T cells,CHTF8,5.3303638,,9.801613932471901e-08,2.6313057536837317e-07
CD8 T cells,OVCH1-AS1,5.3183436,,1.0471609213495407e-07,2.8074019339129775e-07
CD8 T cells,PSMC5,5.3100567,,1.095910847736535e-07,2.9263307015661815e-07
CD8 T cells,CCDC94,5.301934,,1.145823205623378e-07,3.047402142615367e-07
CD8 T cells,NENF,5.2984056,,1.1681811418075499e-07,3.0986237183224134e-07
CD8 T cells,N4BP2L1,5.2875752,,1.23948331994181e-07,3.2776628502634733e-07
CD8 T cells,EIF2S1,5.287411,,1.2405953888247247e-07,3.2776628502634733e-07
CD8 T cells,VOPP1,5.2707553,,1.3586354559452326e-07,3.5706582285025823e-07
CD8 T cells,DNASE1L3,5.2576275,-0.46710405,1.459258168563954e-07,3.8250541771007963e-07
CD8 T cells,GBP1,5.25254,,1.5001560140013158e-07,3.925473426187808e-07
CD8 T cells,PLD6,5.252376,3.536534,1.5014935855168365e-07,3.925473426187808e-07
CD8 T cells,PRPF6,5.24893,,1.5298504946056422e-07,3.994387714375045e-07
CD8 T cells,CCT7,5.2457304,,1.5566451718869197e-07,4.0590486881014856e-07
CD8 T cells,NAPA-AS1,5.244253,4.05376,1.5691644798035303e-07,4.086365832821693e-07
CD8 T cells,CIAPIN1,5.235556,,1.6448880122726633e-07,4.2668949734699435e-07
CD8 T cells,SRGN,5.2344894,,1.6544145944182033e-07,4.286048172067884e-07
CD8 T cells,CD1C,5.2307973,,1.687804926245611e-07,4.361253039394344e-07
CD8 T cells,RPUSD2,5.2297716,,1.6971950576326776e-07,4.3798582132456196e-07
CD8 T cells,ARL2,5.223987,,1.7511086389821628e-07,4.507358144098231e-07
CD8 T cells,ACAT2,5.219721,,1.7919318887273484e-07,4.6065087113813585e-07
CD8 T cells,RGMB,5.215454,4.3830276,1.83367447916848e-07,4.701729433765333e-07
CD8 T cells,HKDC1,5.206921,0.38204357,1.9199978023853493e-07,4.910480313006009e-07
CD8 T cells,CDC123,5.1899366,,2.1036543468247102e-07,5.3664651704712e-07
CD8 T cells,SCAPER,5.1773014,-0.67653066,2.251185438098907e-07,5.735504300888934e-07
CD8 T cells,JAK1,5.174963,,2.2795632015961891e-07,5.793044984996669e-07
CD8 T cells,LBR,5.158676,,2.487021169806185e-07,6.304236171878796e-07
CD8 T cells,DPH5,5.155312,,2.5320884970184243e-07,6.410350625363099e-07
CD8 T cells,BOLA3,5.1393127,,2.757454775263381e-07,6.954488714409536e-07
CD8 T cells,STK17A,5.135538,,2.8133765693741626e-07,7.077676904085943e-07
CD8 T cells,CES4A,5.116503,,3.112525964233285e-07,7.81739964096287e-07
CD8 T cells,ACOT13,5.1163387,,3.115233756923704e-07,7.81739964096287e-07
CD8 T cells,SNRPB,5.1140413,,3.1533825013361333e-07,7.90321428906299e-07
CD8 T cells,SIRT1,5.108011,3.7684793,3.2556812283215316e-07,8.130806466691492e-07
CD8 T cells,MAF1,5.1079698,,3.2563879899099427e-07,8.130806466691492e-07
CD8 T cells,PSMD14,5.099929,,3.3978106609086746e-07,8.452265325643469e-07
CD8 T cells,ZNF3,5.098329,,3.4266496032600357e-07,8.51341516337897e-07
CD8 T cells,SH3BP5,5.0924215,,3.5351925293416113e-07,8.761319775319978e-07
CD8 T cells,THOC6,5.0908213,,3.565156034455317e-07,8.824643649641874e-07
CD8 T cells,SAFB2,5.081714,,3.740442904844841e-07,9.23566149344405e-07
CD8 T cells,SH3BGRL3,5.079499,,3.784321604658981e-07,9.309524242703521e-07
CD8 T cells,GIMAP5,5.0737553,,3.900407003724329e-07,9.55982108755963e-07
CD8 T cells,GRAP,5.0689964,,3.999188221562886e-07,9.777966311889698e-07
CD8 T cells,NR2C1,5.066863,2.8930378,4.044249022787368e-07,9.876065989712743e-07
CD8 T cells,KIAA0196,5.060053,,4.1913989339510515e-07,1.0222924229148906e-06
CD8 T cells,ST7L,5.0576735,,4.2440201856906477e-07,1.0338660622876122e-06
CD8 T cells,RP11-400F19.6,5.0538993,,4.328798094688692e-07,1.0532355461529664e-06
CD8 T cells,IL1R2,5.0478277,-1.0897481,4.468618535103314e-07,1.0859340304017774e-06
CD8 T cells,RORA,5.0406895,,4.63857719420244e-07,1.124985824721237e-06
CD8 T cells,ZNHIT3,5.0365868,,4.7390583398963154e-07,1.1474717530015293e-06
CD8 T cells,SDHAF2,5.029941,,4.906308095867155e-07,1.1865315830392154e-06
CD8 T cells,SHOC2,5.028382,0.9575061,4.946355989457025e-07,1.1947719781297163e-06
CD8 T cells,NDNL2,5.023623,,5.070567039030767e-07,1.22182338289898e-06
CD8 T cells,PPIE,5.0190287,,5.193345782138119e-07,1.2484004283985862e-06
CD8 T cells,ARF4,5.0165668,,5.260294302898917e-07,1.26297582302495e-06
CD8 T cells,HECTD1,4.9923625,,5.964517998571801e-07,1.4286270655261798e-06
CD8 T cells,TMEM242,4.9919524,,5.977203858631208e-07,1.4299530762275619e-06
CD8 T cells,EMG1,4.991501,,5.991188343985349e-07,1.4315862231745158e-06
CD8 T cells,ADSL,4.9856753,,6.174570982854826e-07,1.4718881961513294e-06
CD8 T cells,HAX1,4.9756246,,6.503763143870439e-07,1.546673755973945e-06
CD8 T cells,CRIP2,4.9592967,,7.074885246733887e-07,1.6765130916431014e-06
CD8 T cells,BEX4,4.9589686,,7.08684639760165e-07,1.6773600941068995e-06
CD8 T cells,CLEC4C,4.9472356,-0.18292852,7.52749050535425e-07,1.775351534281663e-06
CD8 T cells,SDCCAG8,4.9469895,,7.537011690919046e-07,1.7755033429726848e-06
CD8 T cells,CEPT1,4.9445276,,7.632863838036693e-07,1.7959679618909867e-06
CD8 T cells,HERPUD2,4.933205,,8.089115824730145e-07,1.8982221482759398e-06
CD8 T cells,MDS2,4.919749,,8.66552716979348e-07,2.024655880792869e-06
CD8 T cells,HMBOX1,4.917944,,8.745796522509351e-07,2.041026026256558e-06
CD8 T cells,NOS3,4.9170003,1.210665,8.788039972914153e-07,2.048494166180455e-06
CD8 T cells,HAUS1,4.9108877,,9.066501460122111e-07,2.1060398281352173e-06
CD8 T cells,NUDT16L1,4.889801,,1.0093794426053325e-06,2.333825300821578e-06
CD8 T cells,POLR2I,4.8888984,,1.0140175565261331e-06,2.3418419319310234e-06
CD8 T cells,CISH,4.8835654,,1.041846193998429e-06,2.3978048193289503e-06
CD8 T cells,RCL1,4.8635454,,1.1530161096358567e-06,2.638480800082052e-06
CD8 T cells,RABEP2,4.8517303,,1.22389018343032e-06,2.79746327641216e-06
CD8 T cells,CAMK2N1,4.8477097,,1.2489489971646498e-06,2.851481728686415e-06
CD8 T cells,SERPINF1,4.844346,1.3775747,1.2702951641588288e-06,2.89691029454693e-06
CD8 T cells,OLA1,4.841228,,1.2903924589283258e-06,2.939390567034911e-06
CD8 T cells,MRPS33,4.8310537,,1.3581225848595385e-06,3.0796430495681146e-06
CD8 T cells,EMC10,4.8233414,,1.4117314446616646e-06,3.1975797161079605e-06
CD8 T cells,MAX,4.8149724,,1.4722036742788518e-06,3.3157740411685852e-06
CD8 T cells,CAND1,4.807834,,1.5257441373848687e-06,3.4286385109772327e-06
CD8 T cells,DDX56,4.7990546,,1.5941626493392395e-06,3.574355716007263e-06
CD8 T cells,PDK2,4.797906,,1.6033298695473794e-06,3.5908843662875237e-06
CD8 T cells,AC073072.5,4.7739477,0.6135997,1.8064936011019459e-06,4.032351788173986e-06
CD8 T cells,AC009501.4,4.7709937,,1.8331911196885793e-06,4.086158970229147e-06
CD8 T cells,RCN2,4.7708297,,1.8346853776328871e-06,4.086158970229147e-06
CD8 T cells,GOLGA7,4.7701735,,1.8406741210781746e-06,4.094936865579921e-06
CD8 T cells,C15orf57,4.764348,6.0193496,1.8946537074655515e-06,4.205668607026751e-06
CD8 T cells,ATP6V0E2,4.75721,,1.962873127741073e-06,4.347448787909353e-06
CD8 T cells,GRAP2,4.7419486,,2.116724597391646e-06,4.6778444141251846e-06
CD8 T cells,INIP,4.737764,,2.160892799962247e-06,4.770182781373613e-06
CD8 T cells,IFI27,4.7339077,,2.202379495720624e-06,4.8457194625316255e-06
CD8 T cells,ANKRD54,4.729149,,2.254630850520871e-06,4.9497933052049856e-06
CD8 T cells,ITM2C,4.7286563,,2.260103603833609e-06,4.956367552266686e-06
CD8 T cells,TIMM10B,4.7234874,,2.3183430392640327e-06,5.075008734686634e-06
CD8 T cells,SETD1B,4.705929,,2.5271258496512154e-06,5.511724862925224e-06
